Ax_RS,Ay_RS,Az_RS,Gx_RS,Gy_RS,Gz_RS,Ax_RA,Ay_RA,Az_RA,Gx_RA,Gy_RA,Gz_RA,Ax_RT,Ay_RT,Az_RT,Gx_RT,Gy_RT,Gz_RT,Ax_LT,Ay_LT,Az_LT,Gx_LT,Gy_LT,Gz_LT,Ax_LA,Ay_LA,Az_LA,Gx_LA,Gy_LA,Gz_LA,Ax_LS,Ay_LS,Az_LS,Gx_LS,Gy_LS,Gz_LS
0.18,-0.38,1.07,-62.47,-36.09,27.63,-0.10,-0.57,1.19,-59.63,9.00,-66.14,0.13,0.60,1.13,-28.92,31.09,2.61,0.04,0.05,0.94,-42.54,-12.21,14.00,-0.01,0.26,0.95,-35.46,-19.02,47.46,0.03,0.18,0.85,-30.59,-4.23,52.41
0.17,-0.33,1.07,-75.54,-38.85,34.95,-0.10,-0.54,1.12,-66.14,7.22,-76.34,0.14,0.54,1.09,-15.84,34.72,3.12,0.03,0.06,0.96,-47.21,-15.30,13.29,0.01,0.25,0.93,-33.89,-20.05,47.81,0.00,0.19,0.91,-26.16,0.49,56.03
0.15,-0.29,1.08,-88.89,-42.55,41.33,-0.10,-0.49,1.05,-74.25,5.79,-87.16,0.14,0.46,1.03,-4.42,38.37,2.13,0.07,0.02,0.95,-48.83,-12.66,11.88,0.01,0.26,0.92,-32.53,-21.35,48.18,0.04,0.17,0.79,-29.47,-11.17,53.83
0.13,-0.26,1.09,-100.94,-46.56,46.77,-0.10,-0.44,1.02,-84.10,5.85,-97.18,0.14,0.39,0.99,5.90,43.21,0.77,0.10,0.01,0.90,-48.42,-6.95,11.53,-0.02,0.26,0.93,-31.47,-22.59,47.84,0.08,0.20,0.76,-33.61,-4.61,52.07
0.12,-0.23,1.10,-112.47,-51.42,51.72,-0.09,-0.40,0.98,-90.92,6.80,-105.28,0.13,0.31,0.96,11.31,46.08,-2.52,0.07,-0.03,0.85,-50.92,-11.11,11.85,-0.02,0.28,0.93,-29.29,-24.24,48.23,0.06,0.22,0.77,-36.47,1.35,51.19
0.12,-0.21,1.09,-120.86,-55.17,56.02,-0.09,-0.44,0.97,-95.49,8.50,-112.92,0.12,0.24,0.98,14.79,50.27,-4.98,0.07,-0.07,0.81,-51.04,-11.15,12.95,-0.04,0.28,0.93,-29.89,-26.37,48.37,-0.01,0.20,0.78,-34.67,-0.10,52.40
0.14,-0.14,1.10,-126.57,-59.18,59.75,-0.09,-0.36,0.96,-98.98,10.06,-119.21,0.12,0.17,0.97,16.49,52.41,-6.75,0.05,-0.09,0.79,-50.64,-12.98,14.38,-0.07,0.28,0.92,-31.56,-27.53,48.29,-0.04,0.18,0.78,-32.98,-6.34,54.16
0.13,-0.08,1.10,-130.95,-62.41,63.50,-0.10,-0.15,1.02,-101.54,6.24,-123.69,0.12,0.13,0.98,14.49,53.71,-8.68,0.02,-0.13,0.78,-49.57,-17.10,16.80,-0.10,0.27,0.91,-32.58,-28.13,48.70,-0.06,0.15,0.80,-31.37,-10.21,55.76
0.10,0.00,1.15,-135.78,-66.11,66.21,-0.06,0.38,1.33,-102.68,-10.21,-123.78,0.14,0.06,1.00,9.94,53.15,-11.50,0.02,-0.15,0.80,-46.31,-17.73,18.06,-0.13,0.27,0.89,-32.11,-28.73,49.62,-0.07,0.13,0.81,-31.51,-10.97,56.50
0.00,-0.02,1.15,-139.11,-70.60,66.03,-0.11,1.63,1.39,-100.08,-37.37,-111.08,0.17,-0.00,1.01,4.36,53.67,-13.16,-0.00,-0.18,0.82,-41.80,-17.37,19.36,-0.15,0.26,0.92,-31.85,-29.52,51.05,-0.09,0.09,0.83,-33.34,-10.39,56.61
-0.26,-0.19,1.01,-146.23,-72.82,59.51,-0.10,2.00,0.69,-96.54,-63.98,-62.76,0.14,-0.10,1.01,-0.54,55.29,-17.18,-0.02,-0.19,0.88,-36.79,-16.73,19.95,-0.19,0.26,0.95,-32.40,-31.08,52.41,-0.12,0.07,0.85,-33.06,-12.29,57.90
-0.60,-0.64,0.45,-164.47,-80.08,39.53,0.02,2.00,0.43,-174.53,-42.14,-17.15,0.00,-0.24,1.04,-5.14,55.37,-26.15,-0.04,-0.22,0.86,-32.76,-17.76,19.77,-0.29,0.19,1.05,-31.36,-35.54,53.52,-0.19,0.05,0.81,-31.34,-14.11,60.01
-0.84,-1.44,-0.11,-117.05,-80.68,10.54,-0.52,1.39,1.79,-197.29,24.98,-59.88,-0.50,-0.33,0.92,-6.20,54.86,-41.73,-0.11,-0.21,0.85,-28.74,-16.17,18.31,-0.41,0.15,1.02,-28.60,-40.24,54.20,-0.28,-0.00,0.69,-26.44,-13.76,62.77
-1.19,-1.21,-0.91,-13.20,-49.42,-26.53,-0.62,-0.62,2.00,-114.73,54.16,-61.32,-0.96,-0.38,0.78,-9.19,63.47,-60.66,-0.19,-0.21,0.81,-24.56,-11.73,15.31,-0.49,0.18,0.84,-25.44,-41.00,58.43,-0.41,-0.17,0.74,-18.27,-9.57,65.24
-0.76,-0.79,-0.81,-54.11,-2.09,-50.34,-0.56,-1.06,2.00,-55.50,50.63,-64.41,-0.95,-0.56,1.17,-45.33,52.03,-79.71,-0.29,-0.17,0.80,-19.96,-8.21,11.96,-0.42,0.21,0.81,-23.88,-37.95,64.69,-0.47,-0.20,1.00,-23.08,-9.66,65.89
0.08,-0.19,0.02,-128.84,7.68,-47.95,-0.62,-1.36,1.49,-41.40,48.76,-78.05,-0.71,-0.36,1.51,-87.38,24.05,-78.34,-0.31,-0.16,0.89,-19.68,-13.44,8.53,-0.34,0.23,0.83,-24.56,-34.34,69.02,-0.38,-0.07,1.11,-23.85,-14.84,68.11
0.64,0.14,0.29,-203.85,-15.54,-27.08,-0.40,-1.11,1.06,-50.24,39.57,-88.77,-0.50,0.08,1.87,-117.51,-10.92,-63.01,-0.30,-0.16,0.96,-20.56,-19.15,5.73,-0.30,0.25,0.94,-25.12,-32.55,71.66,-0.25,0.03,1.05,-19.34,-15.51,72.05
1.03,0.18,0.70,-239.55,-39.36,-2.10,0.02,-0.52,0.78,-52.34,30.92,-109.02,-0.43,0.33,2.00,-145.50,-46.60,-45.54,-0.27,-0.15,1.01,-20.83,-22.66,2.59,-0.27,0.24,1.06,-25.66,-32.93,73.18,-0.14,0.07,0.97,-18.66,-11.37,74.12
1.00,0.09,0.87,-204.69,-54.34,29.04,0.33,-0.06,0.84,-52.56,12.11,-125.84,-0.43,0.70,2.00,-172.69,-71.13,-34.91,-0.21,-0.16,1.01,-21.65,-24.73,0.03,-0.26,0.24,1.15,-27.02,-34.01,74.46,-0.15,0.10,0.99,-22.66,-7.99,75.22
0.55,0.23,0.65,-160.29,-58.96,43.24,0.37,0.27,0.98,-60.44,1.55,-122.97,-0.37,1.09,1.93,-178.14,-75.66,-23.86,-0.17,-0.18,0.99,-21.40,-25.02,-2.85,-0.26,0.24,1.18,-28.13,-35.56,75.95,-0.19,0.16,1.07,-24.42,-10.86,76.85
0.06,0.09,0.80,-118.68,-60.04,61.53,-0.00,0.16,0.87,-72.31,18.34,-113.44,-0.28,1.42,1.49,-166.34,-56.93,-11.79,-0.17,-0.17,0.95,-22.29,-24.69,-5.51,-0.28,0.23,1.19,-27.31,-37.16,77.09,-0.20,0.19,1.05,-23.21,-13.69,79.56
-0.28,-0.13,1.12,-78.69,-67.60,72.35,-0.28,-0.07,0.84,-61.35,30.29,-105.87,-0.10,1.41,1.12,-151.79,-9.86,-4.38,-0.17,-0.16,0.93,-22.05,-24.67,-5.73,-0.29,0.22,1.17,-25.69,-38.28,77.50,-0.20,0.19,1.05,-22.95,-15.70,81.69
-0.41,-0.17,1.20,-35.94,-69.20,80.08,-0.45,-0.18,0.75,-41.82,36.95,-99.75,-0.05,1.16,1.05,-132.17,23.32,-2.21,-0.22,-0.13,0.95,-20.71,-24.85,-5.41,-0.30,0.21,1.16,-23.76,-38.89,77.99,-0.20,0.18,1.06,-23.16,-14.69,81.58
-0.48,-0.15,1.28,-12.33,-65.84,82.00,-0.56,-0.26,0.58,-26.21,39.28,-97.27,-0.03,0.73,1.07,-95.43,43.34,2.56,-0.25,-0.12,0.93,-17.95,-27.27,-3.86,-0.31,0.18,1.15,-21.97,-39.50,78.88,-0.22,0.16,1.08,-21.65,-15.31,80.87
-0.46,-0.18,1.29,-10.84,-64.98,81.04,-0.51,-0.18,0.50,-11.61,34.59,-96.79,-0.02,0.43,1.02,-54.95,54.54,9.26,-0.26,-0.09,0.94,-16.08,-31.22,-4.15,-0.31,0.17,1.12,-19.86,-39.50,79.93,-0.23,0.13,1.10,-18.40,-15.47,81.33
-0.36,-0.27,1.26,-29.46,-65.15,76.72,-0.35,0.08,0.51,-6.49,26.42,-97.75,-0.07,0.13,0.94,-14.79,58.46,15.44,-0.25,-0.08,0.93,-13.24,-33.43,-4.66,-0.31,0.17,1.11,-17.76,-39.67,81.08,-0.23,0.11,1.10,-15.66,-15.22,82.10
-0.22,-0.39,1.22,-59.23,-64.27,68.76,-0.20,0.30,0.60,-5.76,19.11,-100.57,-0.11,-0.05,0.79,23.18,58.48,18.49,-0.24,-0.09,0.93,-9.12,-34.14,-5.15,-0.32,0.17,1.11,-15.58,-39.88,82.11,-0.24,0.11,1.12,-13.50,-16.09,82.60
-0.04,-0.45,1.18,-84.94,-64.03,62.11,-0.01,0.36,0.76,-9.79,15.39,-104.60,-0.06,-0.25,0.60,63.28,62.01,14.09,-0.23,-0.12,0.96,-3.63,-35.01,-5.74,-0.30,0.17,1.09,-13.87,-39.94,83.18,-0.23,0.11,1.09,-10.44,-17.66,83.58
0.09,-0.42,1.20,-94.56,-62.78,59.35,0.16,0.35,0.83,-14.21,13.41,-104.95,-0.01,-0.41,0.53,102.20,65.99,8.72,-0.21,-0.14,1.00,2.11,-34.94,-7.32,-0.30,0.16,1.07,-13.28,-39.73,84.24,-0.21,0.10,1.07,-7.82,-17.79,84.08
0.14,-0.37,1.36,-85.82,-58.27,59.41,0.27,0.30,0.83,-20.24,12.65,-101.75,0.08,-0.55,0.48,132.47,66.28,5.18,-0.20,-0.15,1.05,6.26,-34.37,-9.36,-0.28,0.16,1.04,-12.68,-38.94,84.95,-0.19,0.13,1.04,-7.18,-16.09,84.66
0.10,-0.26,1.54,-59.10,-52.00,62.43,0.26,0.23,0.78,-15.18,10.44,-94.97,0.20,-0.63,0.50,148.16,62.06,1.89,-0.20,-0.15,1.05,9.44,-33.21,-11.71,-0.25,0.18,1.00,-12.24,-38.15,85.64,-0.17,0.15,1.03,-5.92,-14.49,85.08
0.06,-0.02,1.63,-24.34,-42.93,68.34,0.20,0.13,0.72,-0.31,5.42,-88.30,0.38,-0.77,0.61,147.89,52.13,-5.34,-0.18,-0.14,1.05,11.92,-32.50,-14.16,-0.21,0.19,0.98,-14.39,-37.24,86.08,-0.15,0.17,1.04,-6.06,-12.97,85.99
0.03,0.19,1.60,8.28,-38.37,73.74,0.14,0.06,0.65,17.92,-1.18,-81.94,0.54,-0.78,0.76,136.50,39.54,-14.16,-0.16,-0.14,1.05,13.77,-33.23,-16.64,-0.17,0.20,0.95,-17.66,-36.50,87.01,-0.10,0.21,1.04,-7.47,-12.02,84.08
-0.00,0.35,1.53,31.14,-40.14,76.36,0.11,0.00,0.60,34.62,-10.16,-76.42,0.66,-0.67,0.92,110.99,25.31,-19.02,-0.13,-0.14,1.04,13.82,-35.42,-19.13,-0.12,0.23,0.92,-21.17,-35.43,87.47,-0.05,0.25,1.03,-10.24,-10.95,85.51
0.01,0.37,1.45,44.28,-43.17,77.31,0.11,-0.03,0.67,48.11,-20.57,-70.31,0.71,-0.50,1.06,77.10,11.43,-23.83,-0.11,-0.15,1.05,13.09,-38.21,-21.62,-0.09,0.23,0.91,-26.36,-34.59,87.72,0.01,0.28,1.03,-14.89,-9.10,84.38
0.07,0.28,1.33,52.39,-43.34,77.40,0.15,0.03,0.77,55.39,-26.15,-65.33,0.73,-0.28,1.05,42.14,6.88,-25.73,-0.08,-0.15,1.08,12.22,-40.21,-24.05,-0.06,0.24,0.90,-32.55,-34.14,87.53,0.03,0.30,1.01,-21.18,-7.29,83.50
0.10,0.12,1.20,55.81,-41.95,76.94,0.15,0.07,0.89,59.91,-26.85,-61.13,0.66,-0.10,0.91,19.45,11.24,-24.80,-0.07,-0.12,1.10,10.73,-42.81,-26.60,-0.05,0.23,0.90,-39.88,-33.99,86.84,0.04,0.31,1.01,-26.87,-6.26,83.31
0.13,-0.07,1.07,55.64,-39.49,75.79,0.09,0.16,1.03,62.56,-24.59,-59.44,0.57,0.02,0.75,13.52,18.67,-23.80,-0.06,-0.11,1.11,8.64,-44.12,-28.82,-0.05,0.23,0.90,-47.45,-34.35,86.46,0.03,0.33,1.00,-33.34,-5.56,82.39
0.10,-0.22,0.96,53.05,-36.65,73.99,0.01,0.20,1.11,54.63,-22.39,-61.08,0.38,0.14,0.62,17.85,27.30,-23.41,-0.06,-0.10,1.14,6.33,-44.47,-31.47,-0.07,0.23,0.90,-54.04,-34.78,86.24,0.02,0.33,0.98,-40.33,-4.69,81.60
0.05,-0.31,0.85,44.44,-34.44,71.47,-0.06,0.22,1.09,46.44,-14.27,-64.11,0.16,0.24,0.67,24.65,30.05,-22.47,-0.06,-0.09,1.17,2.93,-44.73,-34.67,-0.09,0.21,0.88,-60.18,-34.97,85.66,0.01,0.31,0.98,-47.56,-2.69,81.08
-0.00,-0.30,0.80,28.34,-32.05,68.89,-0.10,0.31,1.08,33.59,-8.19,-67.11,-0.13,0.35,0.77,35.07,29.19,-20.69,-0.04,-0.07,1.19,0.05,-42.73,-37.87,-0.09,0.21,0.86,-65.24,-34.44,85.85,-0.01,0.26,0.97,-54.31,-3.04,80.09
-0.03,-0.29,0.80,7.37,-30.97,65.74,-0.11,0.30,1.07,20.24,-2.33,-68.51,-0.34,0.43,0.87,46.71,26.22,-19.29,-0.02,-0.06,1.21,-3.46,-41.04,-40.92,-0.09,0.20,0.86,-69.00,-33.47,85.63,-0.01,0.21,0.97,-60.49,-2.68,78.57
-0.02,-0.30,0.83,-12.31,-31.63,61.82,-0.08,0.27,1.06,5.82,2.47,-72.05,-0.47,0.47,0.97,52.91,21.38,-19.93,-0.01,-0.04,1.23,-6.71,-39.13,-44.84,-0.07,0.26,0.87,-71.82,-32.37,86.42,0.01,0.16,1.00,-66.73,-1.45,77.27
0.02,-0.28,0.90,-26.27,-31.71,57.59,-0.05,0.23,1.07,-4.01,6.39,-74.13,-0.49,0.49,1.04,47.61,11.83,-24.37,0.00,-0.04,1.24,-9.57,-37.40,-48.36,-0.05,0.32,0.90,-72.47,-31.44,87.83,0.03,0.14,1.00,-71.23,-1.91,75.15
0.06,-0.21,0.89,-35.61,-30.95,54.11,-0.01,0.21,1.07,-11.76,9.32,-74.92,-0.38,0.48,1.08,34.88,-0.31,-31.54,0.02,-0.03,1.25,-11.47,-36.09,-52.14,-0.00,0.40,0.92,-73.09,-30.55,90.13,0.10,0.15,0.99,-73.95,-1.31,74.25
0.09,-0.09,0.88,-43.43,-29.73,50.33,0.03,0.20,1.04,-16.76,12.68,-75.10,-0.22,0.45,1.09,21.53,-6.54,-39.00,0.04,-0.04,1.27,-12.25,-35.39,-55.68,0.03,0.46,0.93,-71.89,-29.66,92.88,0.13,0.17,0.98,-74.63,-0.89,74.87
0.08,-0.00,0.92,-49.71,-27.96,46.69,0.04,0.16,1.01,-20.58,14.03,-74.47,-0.06,0.40,1.10,9.69,-3.79,-44.60,0.04,-0.02,1.29,-12.46,-35.90,-58.24,0.04,0.51,0.93,-69.76,-28.78,95.11,0.17,0.19,0.97,-75.70,2.95,75.20
0.04,0.07,0.99,-55.41,-27.15,42.63,0.03,0.10,0.98,-21.45,15.43,-72.40,0.01,0.38,1.09,-1.57,5.65,-45.69,0.07,-0.02,1.29,-11.25,-34.40,-62.08,0.03,0.53,0.91,-65.54,-27.20,98.96,0.17,0.22,0.97,-72.50,0.67,76.96
-0.01,0.12,1.07,-56.06,-27.51,40.34,0.01,0.04,0.96,-19.40,14.60,-69.26,0.03,0.31,1.04,-15.38,15.02,-44.20,0.04,-0.02,1.28,-10.95,-33.41,-65.19,0.01,0.47,0.85,-59.88,-25.18,100.89,0.18,0.25,0.95,-69.11,2.04,77.34
-0.04,0.16,1.14,-52.22,-29.24,39.15,0.00,0.00,0.92,-15.34,13.61,-66.85,0.06,0.21,0.99,-26.57,21.76,-42.98,0.03,-0.03,1.26,-10.13,-31.80,-68.43,0.02,0.39,0.77,-51.84,-21.51,100.18,0.21,0.28,0.91,-68.25,6.00,75.05
-0.07,0.21,1.19,-44.31,-30.18,39.09,-0.00,-0.01,0.89,-8.44,12.25,-62.86,0.09,0.08,0.89,-32.43,26.78,-43.46,0.02,-0.01,1.25,-12.21,-30.66,-72.15,0.02,0.28,0.66,-46.68,-16.88,98.45,0.19,0.35,0.90,-64.53,11.85,72.21
-0.09,0.23,1.19,-33.63,-30.37,39.79,-0.00,-0.02,0.88,-1.47,9.89,-59.05,0.11,-0.03,0.85,-33.72,29.55,-45.81,0.01,-0.01,1.20,-13.62,-29.00,-75.32,0.03,0.20,0.60,-41.95,-10.87,96.85,0.10,0.31,1.01,-49.18,11.50,72.27
-0.10,0.24,1.20,-21.91,-30.70,40.67,0.02,0.00,0.87,4.04,8.50,-55.05,0.11,-0.13,0.82,-31.69,30.04,-48.40,-0.02,-0.01,1.19,-15.11,-25.49,-77.73,0.06,0.04,0.54,-41.32,-4.84,92.92,0.14,0.31,0.89,-49.53,11.96,69.19
-0.09,0.21,1.22,-10.24,-31.53,41.30,0.03,-0.00,0.86,8.98,6.31,-51.46,0.10,-0.19,0.81,-27.93,28.39,-50.58,-0.07,0.02,1.17,-17.96,-24.15,-78.75,0.11,-0.03,0.53,-45.86,0.03,87.39,0.16,0.33,0.81,-52.56,21.12,65.33
-0.07,0.14,1.23,-0.34,-31.18,41.62,0.02,0.03,0.87,12.97,4.45,-47.66,0.09,-0.24,0.78,-22.99,25.41,-51.96,-0.08,0.03,1.12,-19.59,-21.14,-79.74,0.16,-0.11,0.63,-54.92,2.24,79.85,0.15,0.36,0.85,-53.33,24.05,61.66
-0.05,0.07,1.20,6.40,-32.53,41.90,0.04,0.05,0.87,14.50,3.69,-44.85,0.08,-0.26,0.74,-18.30,21.25,-51.67,-0.12,0.05,1.10,-22.25,-19.58,-80.17,0.21,-0.16,0.68,-63.45,4.18,70.84,0.19,0.41,0.84,-52.12,26.07,57.14
-0.03,-0.01,1.21,11.10,-32.08,41.27,0.05,0.09,0.87,13.97,3.00,-42.60,0.09,-0.26,0.72,-12.18,17.69,-50.15,-0.19,0.05,1.08,-24.10,-19.36,-78.96,0.25,-0.26,0.70,-65.07,6.37,60.98,0.20,0.44,0.81,-51.87,26.91,49.92
-0.03,-0.08,1.22,11.45,-30.71,40.60,0.04,0.10,0.86,12.22,2.60,-41.57,0.09,-0.24,0.69,-5.31,14.15,-48.28,-0.18,0.07,1.04,-23.66,-17.21,-77.90,0.27,-0.36,0.70,-59.40,9.52,50.15,0.21,0.46,0.85,-48.37,27.87,43.86
-0.02,-0.16,1.21,9.21,-30.07,39.08,0.03,0.11,0.86,9.73,2.41,-40.40,0.10,-0.21,0.71,1.69,11.33,-46.33,-0.20,0.09,1.02,-23.21,-16.60,-75.57,0.28,-0.35,0.78,-54.23,12.27,40.30,0.22,0.49,0.90,-45.71,28.89,35.19
-0.02,-0.20,1.23,6.21,-28.60,37.82,0.03,0.13,0.85,5.24,2.17,-40.79,0.11,-0.19,0.72,8.66,9.65,-44.45,-0.19,0.11,1.01,-21.37,-16.29,-73.86,0.28,-0.33,0.82,-52.83,15.23,31.08,0.19,0.51,0.91,-41.99,22.47,25.72
-0.04,-0.19,1.22,3.57,-28.32,37.36,0.02,0.12,0.85,1.25,2.15,-40.84,0.08,-0.17,0.77,14.94,7.96,-42.83,-0.17,0.10,1.00,-20.27,-17.37,-72.99,0.28,-0.36,0.84,-51.27,18.40,21.11,0.22,0.53,0.89,-38.40,24.13,17.56
-0.05,-0.18,1.19,0.57,-26.18,36.91,-0.01,0.11,0.86,-1.76,2.12,-41.21,0.07,-0.11,0.82,19.82,8.50,-41.18,-0.14,0.09,1.01,-17.13,-15.60,-72.17,0.29,-0.37,0.87,-49.35,21.39,11.73,0.21,0.52,0.88,-38.16,26.45,7.87
-0.05,-0.14,1.18,-2.26,-24.43,36.45,-0.01,0.10,0.86,-3.34,1.84,-40.56,0.06,-0.06,0.83,25.48,9.59,-39.44,-0.13,0.06,1.00,-14.15,-15.60,-70.76,0.29,-0.38,0.88,-49.84,24.39,1.08,0.19,0.51,0.88,-37.92,25.48,-0.97
-0.06,-0.10,1.16,-3.28,-23.33,35.98,-0.01,0.09,0.86,-4.64,1.96,-40.28,0.04,-0.01,0.85,30.70,10.44,-37.37,-0.09,0.05,1.01,-10.13,-12.65,-70.05,0.33,-0.40,0.88,-49.21,27.37,-8.77,0.21,0.48,0.90,-36.75,23.02,-9.29
-0.05,-0.04,1.13,-3.05,-22.10,36.30,-0.00,0.06,0.89,-4.28,1.98,-39.36,0.01,0.02,0.87,35.54,10.95,-35.26,-0.08,0.03,1.01,-5.72,-9.74,-68.73,0.34,-0.44,0.89,-45.90,29.54,-17.57,0.23,0.46,0.90,-35.47,20.56,-17.42
-0.04,-0.01,1.12,-0.54,-20.16,36.43,0.01,0.03,0.89,-1.95,1.43,-38.33,-0.00,0.03,0.87,40.44,10.63,-33.39,-0.07,-0.01,1.02,-0.48,-8.63,-66.56,0.37,-0.43,0.91,-40.29,31.50,-26.42,0.26,0.46,0.89,-32.76,20.55,-25.22
-0.03,0.02,1.10,2.79,-19.00,36.98,0.01,0.03,0.89,-1.95,1.43,-38.33,-0.02,0.03,0.88,44.27,10.20,-31.27,-0.07,-0.02,1.05,4.11,-7.24,-64.23,0.39,-0.39,0.91,-35.11,34.07,-35.11,0.28,0.46,0.87,-30.56,19.64,-32.10
-0.02,0.05,1.08,6.94,-17.65,37.46,0.01,0.01,0.93,5.60,0.34,-35.87,-0.02,0.04,0.89,47.74,9.15,-29.49,-0.05,-0.03,1.08,9.11,-5.37,-61.40,0.39,-0.35,0.91,-29.18,36.35,-45.56,0.30,0.46,0.83,-30.41,20.05,-39.64
-0.02,0.06,1.08,10.54,-16.58,37.89,0.01,0.00,0.92,8.79,0.00,-34.40,-0.03,0.02,0.90,49.79,7.72,-28.37,-0.04,-0.04,1.12,14.79,-4.63,-58.52,0.36,-0.31,0.93,-26.18,38.94,-54.18,0.30,0.46,0.83,-31.99,20.95,-46.22
-0.03,0.05,1.08,14.41,-16.17,38.06,0.01,0.02,0.93,11.56,-0.25,-33.17,-0.03,0.03,0.90,51.46,5.61,-27.65,-0.03,-0.06,1.15,20.73,-3.56,-55.67,0.36,-0.28,0.91,-25.63,41.45,-62.70,0.32,0.45,0.88,-32.48,20.76,-53.35
-0.03,0.03,1.08,17.43,-15.48,37.71,0.01,0.04,0.92,12.69,-0.29,-31.78,-0.01,0.01,0.88,51.55,5.56,-27.85,-0.03,-0.10,1.17,26.95,-1.56,-53.02,0.35,-0.28,0.90,-25.41,43.60,-71.38,0.33,0.46,0.91,-33.19,20.56,-60.87
-0.04,0.02,1.09,19.95,-14.89,37.16,0.00,0.04,0.92,13.29,-0.25,-30.70,-0.02,0.02,0.89,51.14,4.51,-29.20,-0.01,-0.11,1.18,32.53,1.16,-50.63,0.34,-0.29,0.88,-23.86,45.57,-80.12,0.35,0.44,0.94,-32.03,20.21,-68.46
-0.05,0.01,1.10,20.95,-14.14,36.55,-0.00,0.05,0.92,13.45,0.15,-29.94,-0.02,0.03,0.88,50.25,3.21,-30.27,-0.00,-0.14,1.19,38.08,4.16,-48.79,0.33,-0.27,0.89,-21.99,47.75,-88.63,0.35,0.44,0.97,-30.96,20.44,-76.32
-0.05,-0.00,1.10,20.92,-13.82,35.28,0.01,0.06,0.92,12.12,0.50,-29.20,-0.02,0.03,0.87,47.59,2.56,-31.69,-0.01,-0.14,1.20,42.08,7.63,-46.89,0.32,-0.25,0.90,-21.29,50.41,-96.12,0.35,0.44,0.97,-28.45,20.90,-83.92
-0.04,-0.01,1.12,20.43,-13.82,34.17,0.00,0.04,0.90,11.62,0.79,-28.42,-0.01,0.03,0.86,44.53,2.40,-32.85,-0.01,-0.14,1.20,45.41,10.82,-44.60,0.30,-0.24,0.93,-19.98,52.39,-103.51,0.35,0.43,1.01,-25.39,21.58,-90.67
-0.04,-0.01,1.14,20.04,-13.35,32.89,0.01,0.02,0.89,11.05,1.31,-27.75,0.01,0.04,0.86,41.64,2.38,-34.05,-0.01,-0.14,1.19,47.37,14.79,-42.71,0.27,-0.23,0.96,-19.15,54.20,-109.86,0.34,0.41,1.02,-21.76,20.33,-98.13
-0.03,-0.01,1.15,18.54,-12.92,31.77,0.02,0.02,0.90,11.21,0.82,-26.59,0.02,0.03,0.86,39.13,3.06,-34.54,-0.01,-0.13,1.19,48.22,18.20,-41.11,0.24,-0.19,0.98,-18.50,55.35,-115.54,0.33,0.38,1.02,-16.90,20.73,-104.66
-0.03,0.01,1.15,16.98,-12.40,30.73,0.04,0.01,0.89,10.67,1.53,-25.84,0.02,0.03,0.86,34.98,2.80,-35.12,-0.03,-0.10,1.19,48.98,20.89,-39.56,0.20,-0.16,1.01,-18.01,56.53,-121.05,0.31,0.37,1.06,-14.38,20.88,-111.58
-0.02,0.03,1.15,15.85,-12.00,29.83,0.04,0.01,0.88,9.98,1.61,-24.83,0.03,0.02,0.85,31.44,2.51,-35.52,-0.03,-0.10,1.21,49.75,23.24,-38.13,0.16,-0.12,1.05,-17.73,57.90,-126.37,0.29,0.37,1.06,-10.28,19.40,-116.72
-0.03,0.03,1.16,15.87,-11.11,29.05,0.04,-0.00,0.88,8.93,1.58,-24.15,0.04,0.01,0.83,28.49,3.08,-36.33,-0.02,-0.08,1.18,50.76,24.56,-37.92,0.13,-0.10,1.07,-19.76,58.63,-130.87,0.27,0.37,1.06,-6.34,19.53,-121.38
-0.03,0.06,1.16,15.39,-10.28,28.27,0.05,-0.01,0.87,9.02,1.85,-22.69,0.04,0.00,0.83,26.01,3.82,-37.54,-0.02,-0.07,1.19,51.93,26.27,-37.64,0.09,-0.08,1.11,-21.77,59.31,-135.70,0.25,0.38,1.07,-5.16,19.11,-126.10
-0.03,0.06,1.16,15.49,-10.01,27.43,0.03,-0.01,0.88,9.52,1.79,-21.76,0.02,-0.01,0.84,23.79,3.46,-38.54,-0.02,-0.04,1.18,51.19,26.06,-38.63,0.07,-0.07,1.14,-24.08,59.43,-139.87,0.23,0.39,1.06,-5.24,19.02,-130.08
-0.04,0.06,1.15,14.93,-9.52,26.18,0.02,-0.01,0.89,9.36,2.14,-20.47,0.02,-0.00,0.83,21.20,2.65,-40.02,0.00,-0.02,1.17,50.66,26.47,-38.94,0.02,-0.06,1.18,-26.52,59.52,-144.14,0.21,0.41,1.07,-6.46,18.24,-133.78
-0.04,0.06,1.13,15.11,-8.81,24.82,0.03,-0.00,0.89,10.29,2.32,-19.53,0.01,-0.00,0.84,18.55,1.48,-41.47,-0.02,-0.00,1.16,49.66,26.28,-39.71,-0.01,-0.07,1.21,-27.34,59.79,-148.21,0.19,0.44,1.07,-9.30,17.87,-137.35
-0.04,0.05,1.12,15.30,-9.00,23.64,0.02,-0.01,0.90,11.65,1.78,-18.22,0.01,-0.01,0.86,15.66,0.33,-42.62,0.00,0.02,1.15,47.15,24.95,-41.20,-0.05,-0.06,1.23,-27.80,59.40,-151.89,0.16,0.45,1.06,-12.38,17.08,-140.59
